date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,apparent_temperature_max,apparent_temperature_min,daylight_duration,state,latitude,longitude,region,capital,elevation,variables_count,thermal_range,growing_degree_days,chill_hours_estimate,frost_risk,heat_stress_risk,extreme_heat_risk,is_dry_day,is_rainy_day,heavy_rain_day,high_radiation_day,optimal_radiation,daylight_hours,month,day_of_year,week_of_year,agricultural_season,rainy_season
2025-11-09 06:00:00+00:00,34.951,20.251,27.146835,0.0,11.966953,17.99,33.546486,23.135952,39754.08,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,14.700001,17.601,0,0,0,0,1,0,0,0,1,11.0428,11,313,45,otoño,seca
2025-11-10 06:00:00+00:00,36.051003,22.851,28.50725,0.0,9.826088,17.98,35.75282,20.858345,39685.773,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,13.200003,19.451,0,0,1,0,1,0,0,0,1,11.023826,11,314,46,otoño,seca
2025-11-11 06:00:00+00:00,36.551003,21.901,28.380163,0.0,13.403656,17.39,36.232246,22.016516,39618.32,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,14.650003,19.226002,0,0,1,0,1,0,0,0,1,11.005089,11,315,46,otoño,seca
2025-11-12 06:00:00+00:00,37.101,21.601,28.557251,0.0,14.2336645,17.86,35.83669,22.25719,39551.81,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,15.500002,19.351002,0,0,1,0,1,0,0,0,1,10.986613,11,316,46,otoño,seca
2025-11-13 06:00:00+00:00,36.751003,21.101,28.167671,0.0,15.861461,17.79,35.100513,21.747826,39486.324,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,15.650003,18.926003,0,0,1,0,1,0,0,0,1,10.968424,11,317,46,otoño,seca
2025-11-14 06:00:00+00:00,35.901,19.951,27.44475,0.0,13.350371,17.68,33.523067,20.905537,39421.95,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,15.950001,17.926,0,0,0,0,1,0,0,0,1,10.9505415,11,318,46,otoño,seca
2025-11-15 06:00:00+00:00,35.051003,19.951,26.838501,0.0,13.883356,17.71,32.364937,21.347326,39358.77,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,15.100002,17.501001,0,0,0,0,1,0,0,0,1,10.932992,11,319,46,otoño,seca
2025-11-16 06:00:00+00:00,34.851,18.751,26.869753,0.0,14.455019,17.37,33.253555,20.042618,39296.875,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,16.100002,16.801,0,0,0,0,1,0,0,0,1,10.915798,11,320,46,otoño,seca
2025-11-17 06:00:00+00:00,35.151,19.351,27.036417,0.0,15.281989,17.52,33.812702,18.758965,39236.344,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,15.800001,17.251,0,0,0,0,1,0,0,0,1,10.898984,11,321,47,otoño,seca
2025-11-18 06:00:00+00:00,34.901,20.101,26.736414,0.0,17.020235,17.0,33.86303,19.983955,39177.277,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,14.800001,17.501,0,0,0,0,1,0,0,0,1,10.882577,11,322,47,otoño,seca
2025-11-19 06:00:00+00:00,31.101,20.301,25.782251,0.0,10.685391,8.66,30.79689,21.427568,39119.76,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,Culiacán,54.0,9,10.799999,15.701,0,0,0,0,1,0,0,0,0,10.8666,11,323,47,otoño,seca
2025-10-20 06:00:00+00:00,29.7605,22.2605,24.520918,1.7000002,12.096214,13.28,33.401093,26.6601,42072.594,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,7.5,16.0105,0,0,0,0,0,0,0,0,0,11.686831,10,293,43,otoño,transicion
2025-10-21 06:00:00+00:00,30.7605,22.1105,24.812582,1.5,18.329973,14.56,34.46154,26.302586,42019.387,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,8.65,16.435501,0,0,0,0,0,0,0,0,0,11.672051,10,294,43,otoño,transicion
2025-10-22 06:00:00+00:00,30.6105,22.2605,25.01258,3.8999999,16.928614,19.66,35.337944,26.344898,41966.395,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,8.35,16.435501,0,0,1,0,0,0,0,0,1,11.657331,10,295,43,otoño,transicion
2025-10-23 06:00:00+00:00,32.0105,21.3105,25.672998,0.4,15.697197,20.76,34.370804,24.842207,41913.67,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,10.700003,16.6605,0,0,0,0,1,0,0,1,1,11.642687,10,296,43,otoño,transicion
2025-10-24 06:00:00+00:00,31.1605,20.6605,25.177162,1.6,17.49337,20.88,34.89221,23.951406,41861.266,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,10.5,15.9105,0,0,0,0,0,0,0,1,1,11.628129,10,297,43,otoño,transicion
2025-10-25 06:00:00+00:00,32.9105,19.6605,25.26258,0.0,14.508715,21.92,36.788456,22.624151,41809.22,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,13.25,16.2855,0,0,1,0,1,0,0,1,1,11.613672,10,298,43,otoño,transicion
2025-10-26 06:00:00+00:00,32.9605,20.3105,25.273,0.0,17.504478,20.33,37.034054,23.550743,41757.586,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,12.65,16.635498,0,0,1,0,1,0,0,1,1,11.599329,10,299,43,otoño,transicion
2025-10-27 06:00:00+00:00,33.3605,20.0105,25.360504,0.0,19.229696,21.68,35.1559,22.546894,41706.41,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,13.35,16.685501,0,0,1,0,1,0,0,1,1,11.585114,10,300,44,otoño,transicion
2025-10-28 06:00:00+00:00,32.6605,20.8605,25.547998,0.4,13.902015,20.68,35.692608,24.588646,41655.746,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.799999,16.7605,0,0,1,0,1,0,0,1,1,11.57104,10,301,44,otoño,transicion
2025-10-29 06:00:00+00:00,29.1105,20.6105,24.468832,0.6,22.350462,19.4,29.685452,22.157206,41605.637,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,8.5,14.8605,0,0,0,0,1,0,0,0,1,11.557121,10,302,44,otoño,transicion
2025-10-30 06:00:00+00:00,27.210499,19.210499,22.483416,0.90000004,17.63816,16.1,28.186127,21.07735,41556.14,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,8.0,13.210499,0,0,0,0,1,0,0,0,1,11.543372,10,303,44,otoño,transicion
2025-10-31 06:00:00+00:00,30.3105,18.4105,22.779251,0.0,15.4642935,20.99,32.56792,20.283184,41507.305,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.9,14.3605,0,0,0,0,1,0,0,1,1,11.529807,10,304,44,otoño,transicion
2025-11-01 06:00:00+00:00,31.9105,19.2605,23.927162,0.0,14.734735,20.04,34.10767,21.760921,41459.188,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,12.65,15.585499,0,0,0,0,1,0,0,1,1,11.516441,11,305,44,otoño,seca
2025-11-02 06:00:00+00:00,29.1105,19.460499,23.60425,0.0,23.842358,21.14,29.513542,21.376184,41411.836,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,9.650002,14.2855,0,0,0,0,1,0,0,1,1,11.503287,11,306,44,otoño,seca
2025-11-03 06:00:00+00:00,31.4105,18.3605,23.183416,0.1,21.007627,20.7,30.555183,19.485123,41365.125,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,13.049999,14.8855,0,0,0,0,1,0,0,1,1,11.490313,11,307,45,otoño,seca
2025-11-04 06:00:00+00:00,29.6105,18.0605,22.616753,0.0,20.64436,19.28,30.142044,19.509241,41318.65,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.550001,13.835499,0,0,0,0,1,0,0,0,1,11.477403,11,308,45,otoño,seca
2025-11-05 06:00:00+00:00,29.710499,19.1105,23.258417,0.0,17.884428,16.32,32.149033,21.249323,41272.434,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,10.599998,14.4105,0,0,0,0,1,0,0,0,1,11.464565,11,309,45,otoño,seca
2025-11-06 06:00:00+00:00,28.0605,20.460499,23.525084,0.2,17.477621,16.56,30.57809,23.218239,41226.535,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,7.6000004,14.260498,0,0,0,0,1,0,0,0,1,11.451816,11,310,45,otoño,seca
2025-11-07 06:00:00+00:00,32.0605,20.4105,25.129248,0.1,8.2584505,19.12,34.01668,23.758957,41181.0,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.650002,16.2355,0,0,0,0,1,0,0,0,1,11.439167,11,311,45,otoño,seca
2025-11-08 06:00:00+00:00,33.1105,20.4105,25.700083,0.2,14.000713,19.88,35.9041,23.872643,41135.88,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,12.700001,16.7605,0,0,1,0,1,0,0,0,1,11.426633,11,312,45,otoño,seca
2025-11-09 06:00:00+00:00,31.3105,21.2605,25.527163,0.1,18.865683,19.01,34.502056,25.164408,41091.215,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,10.049999,16.2855,0,0,0,0,1,0,0,0,1,11.414227,11,313,45,otoño,seca
2025-11-10 06:00:00+00:00,28.8605,20.3105,23.0605,12.4,17.399586,6.68,28.94492,21.775272,41047.066,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,8.550001,14.585499,0,0,0,0,0,1,0,0,0,11.401963,11,314,46,otoño,seca
2025-11-11 06:00:00+00:00,25.8105,18.4105,21.831331,0.3,20.778112,17.99,25.23519,18.954443,41003.49,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,7.3999996,12.1105,0,0,0,0,1,0,0,0,1,11.389858,11,315,46,otoño,seca
2025-11-12 06:00:00+00:00,27.6605,16.8605,20.923,0.0,18.745079,19.53,27.986603,17.703466,40960.527,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,10.799999,12.2605,0,0,0,0,1,0,0,0,1,11.377924,11,316,46,otoño,seca
2025-11-13 06:00:00+00:00,28.4105,15.5105,21.112577,0.0,19.121557,18.14,27.958157,16.255554,40918.234,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,12.9,11.960499,0,0,0,0,1,0,0,0,1,11.366177,11,317,46,otoño,seca
2025-11-14 06:00:00+00:00,28.4105,17.1105,22.220917,0.0,15.7908325,15.47,28.449574,18.231657,40876.676,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.299999,12.7605,0,0,0,0,1,0,0,0,1,11.354632,11,318,46,otoño,seca
2025-11-15 06:00:00+00:00,28.7605,19.8105,23.152166,0.0,14.174356,15.42,31.281654,22.640635,40835.9,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,8.950001,14.2855,0,0,0,0,1,0,0,0,1,11.343306,11,319,46,otoño,seca
2025-11-16 06:00:00+00:00,31.8605,20.710499,24.981333,1.5,10.304114,18.43,33.794605,24.176517,40795.957,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.150002,16.2855,0,0,0,0,0,0,0,0,1,11.332211,11,320,46,otoño,seca
2025-11-17 06:00:00+00:00,31.8105,20.6605,25.691748,0.3,9.801326,18.84,34.745113,24.600586,40756.91,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.15,16.2355,0,0,0,0,1,0,0,0,1,11.321364,11,321,47,otoño,seca
2025-11-18 06:00:00+00:00,32.5105,21.1605,25.75425,0.3,14.618837,18.15,35.406258,24.98865,40718.816,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.350002,16.8355,0,0,1,0,1,0,0,0,1,11.310782,11,322,47,otoño,seca
2025-11-19 06:00:00+00:00,33.0605,21.7605,25.702166,0.9,15.210799,18.8,35.683113,25.613934,40681.734,Chiapas,16.7569,-93.1292,Sur_Tropical,Tuxtla Gutiérrez,538.0,9,11.300001,17.4105,0,0,1,0,1,0,0,0,1,11.300482,11,323,47,otoño,seca
2025-10-20 06:00:00+00:00,21.0385,11.2885,15.855167,1.0,10.373061,21.1,21.763363,10.395567,42004.934,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.75,6.1635,0,0,0,0,0,0,0,1,1,11.668037,10,293,43,otoño,transicion
2025-10-21 06:00:00+00:00,21.1385,12.5385,15.815583,1.0,8.688613,20.93,21.801725,11.623795,41949.33,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,8.6,6.838501,0,0,0,0,0,0,0,1,1,11.652591,10,294,43,otoño,transicion
2025-10-22 06:00:00+00:00,21.2385,11.5885,15.93225,0.9000001,10.195057,20.78,21.772186,10.629178,41893.95,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.650001,6.4135,0,0,0,0,1,0,0,1,1,11.637208,10,295,43,otoño,transicion
2025-10-23 06:00:00+00:00,21.6385,10.7385,16.3385,0.3,9.82114,23.24,21.941334,9.211993,41838.848,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,10.900001,6.1884995,0,0,0,0,1,0,0,1,1,11.621902,10,296,43,otoño,transicion
2025-10-24 06:00:00+00:00,21.6385,12.188499,16.0385,0.1,7.9383874,21.26,22.068813,11.258307,41784.074,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.450001,6.9135,0,0,0,0,1,0,0,1,1,11.606688,10,297,43,otoño,transicion
2025-10-25 06:00:00+00:00,21.5385,11.888499,16.040583,0.6,7.6367526,20.27,22.341372,11.594285,41729.676,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.650001,6.713499,0,0,0,0,1,0,0,1,1,11.591577,10,298,43,otoño,transicion
2025-10-26 06:00:00+00:00,21.588501,12.138499,16.31975,2.1,6.8612823,18.53,22.523628,12.414751,41675.707,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.450002,6.8635006,0,0,0,0,0,0,0,0,1,11.576585,10,299,43,otoño,transicion
2025-10-27 06:00:00+00:00,22.2885,12.2385,16.76975,1.3000001,6.130579,20.32,22.923433,12.206352,41622.22,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,10.05,7.2635,0,0,0,0,0,0,0,1,1,11.561728,10,300,44,otoño,transicion
2025-10-28 06:00:00+00:00,21.9885,12.2885,16.43017,0.6,7.579261,20.81,22.84469,11.695776,41569.258,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.700001,7.1385,0,0,0,0,1,0,0,1,1,11.547016,10,301,44,otoño,transicion
2025-10-29 06:00:00+00:00,21.588501,12.138499,16.330168,0.0,11.466438,22.67,19.409416,12.226233,41516.883,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.450002,6.8635006,0,0,0,0,1,0,0,1,1,11.532468,10,302,44,otoño,transicion
2025-10-30 06:00:00+00:00,20.588501,10.5885,15.051002,0.5,7.92,20.41,20.783236,9.020982,41465.14,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,10.000001,5.588501,0,0,0,0,1,0,0,1,1,11.518095,10,303,44,otoño,transicion
2025-10-31 06:00:00+00:00,20.7385,11.4885,14.923919,1.8,9.224011,19.5,21.056137,11.084748,41414.098,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.250001,6.1135006,0,0,0,0,0,0,0,0,1,11.503916,10,304,44,otoño,transicion
2025-11-01 06:00:00+00:00,19.7885,11.5885,14.742667,2.9,6.0908127,18.2,19.577068,11.759253,41363.797,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,8.2,5.6884995,0,0,0,0,0,0,0,0,1,11.4899435,11,305,44,otoño,seca
2025-11-02 06:00:00+00:00,20.1385,11.938499,15.021834,1.1,7.2202215,18.14,19.828066,11.982216,41314.3,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,8.200001,6.0385,0,0,0,0,0,0,0,0,1,11.476194,11,306,44,otoño,seca
2025-11-03 06:00:00+00:00,20.2385,10.438499,14.951001,0.0,9.793059,20.9,19.837376,9.515001,41265.465,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.800001,5.3385,0,0,0,0,1,0,0,1,1,11.462629,11,307,45,otoño,seca
2025-11-04 06:00:00+00:00,20.088501,9.3385,14.428084,0.0,10.315115,22.31,19.47272,7.4023466,41216.88,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,10.750001,4.713501,0,0,0,0,1,0,0,1,1,11.449133,11,308,45,otoño,seca
2025-11-05 06:00:00+00:00,20.938501,10.688499,15.471833,0.0,7.056826,21.03,20.367468,9.450179,41168.566,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,10.250002,5.8135004,0,0,0,0,1,0,0,1,1,11.435713,11,309,45,otoño,seca
2025-11-06 06:00:00+00:00,20.6385,10.8385,14.823917,2.1,9.0,18.93,20.92381,9.553738,41120.582,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.8,5.7385006,0,0,0,0,0,0,0,0,1,11.422384,11,310,45,otoño,seca
2025-11-07 06:00:00+00:00,20.0385,11.8385,14.676002,1.3000001,9.600937,18.02,19.768656,11.717278,41072.973,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,8.2,5.9384995,0,0,0,0,0,0,0,0,1,11.409159,11,311,45,otoño,seca
2025-11-08 06:00:00+00:00,20.588501,11.2885,14.761417,0.90000004,7.2202215,19.24,21.389332,10.691162,41025.797,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.300001,5.9385004,0,0,0,0,1,0,0,0,1,11.396054,11,312,45,otoño,seca
2025-11-09 06:00:00+00:00,20.438501,11.2885,15.369752,0.70000005,5.4477882,18.41,20.122265,11.349243,40979.1,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.150002,5.8635006,0,0,0,0,1,0,0,0,1,11.383083,11,313,45,otoño,seca
2025-11-10 06:00:00+00:00,19.2385,11.5385,14.809334,0.0,21.67786,20.12,16.955482,8.979907,40932.945,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,7.700001,5.3885,0,0,0,0,1,0,0,1,1,11.370262,11,314,46,otoño,seca
2025-11-11 06:00:00+00:00,18.8885,9.5885,13.953082,0.1,16.244938,20.0,19.438808,6.3509274,40887.38,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.3,4.2385006,0,0,0,0,1,0,0,0,1,11.357605,11,315,46,otoño,seca
2025-11-12 06:00:00+00:00,20.688501,11.0385,14.930169,0.1,8.311245,20.7,20.560032,8.932101,40842.453,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.650002,5.8635006,0,0,0,0,1,0,0,1,1,11.345126,11,316,46,otoño,seca
2025-11-13 06:00:00+00:00,21.7885,10.8385,16.128084,0.0,6.299999,20.51,21.753778,8.723287,40798.24,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,10.95,6.3134995,0,0,0,0,1,0,0,1,1,11.332844,11,317,46,otoño,seca
2025-11-14 06:00:00+00:00,21.5385,11.188499,15.396834,0.1,8.37532,21.11,21.52364,10.097107,40754.785,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,10.35,6.3634987,0,0,0,0,1,0,0,1,1,11.320774,11,318,46,otoño,seca
2025-11-15 06:00:00+00:00,20.938501,11.2885,14.978084,0.2,8.32877,20.29,21.653006,9.421901,40712.14,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.650002,6.1135006,0,0,0,0,1,0,0,1,1,11.308928,11,319,46,otoño,seca
2025-11-16 06:00:00+00:00,20.0385,11.0885,14.507252,2.0,10.261578,18.62,20.792318,10.780415,40670.38,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,8.95,5.5634995,0,0,0,0,0,0,0,0,1,11.297327,11,320,46,otoño,seca
2025-11-17 06:00:00+00:00,19.2385,10.0385,14.128083,3.0,7.2202215,17.81,20.1442,9.645899,40629.547,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.200001,4.6385,0,0,0,0,0,0,0,0,1,11.285985,11,321,47,otoño,seca
2025-11-18 06:00:00+00:00,21.2385,11.5385,15.444748,1.6,10.1376915,18.04,21.712605,11.753178,40589.71,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,9.700001,6.3885,0,0,0,0,0,0,0,0,1,11.2749195,11,322,47,otoño,seca
2025-11-19 06:00:00+00:00,20.3885,11.688499,15.255169,2.3000002,9.3669195,18.28,20.697607,11.995861,40550.93,Guerrero,17.4392,-99.5451,Pacifico_Sur,Chilpancingo,2189.0,9,8.700001,6.0385,0,0,0,0,0,0,0,0,1,11.264147,11,323,47,otoño,seca
2025-10-20 06:00:00+00:00,25.13,14.88,19.350834,2.1,7.9932976,21.39,27.524654,15.40423,42045.586,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,10.249999,10.004999,0,0,0,0,0,0,0,1,1,11.67933,10,293,43,otoño,transicion
2025-10-21 06:00:00+00:00,25.08,14.78,19.255,1.1,10.897063,21.58,26.822718,14.473309,41991.418,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,10.3,9.93,0,0,0,0,0,0,0,1,1,11.664283,10,294,43,otoño,transicion
2025-10-22 06:00:00+00:00,26.33,14.93,19.663332,0.1,11.272657,21.71,28.224998,13.917286,41937.477,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,11.4,10.630001,0,0,0,0,1,0,0,1,1,11.649299,10,295,43,otoño,transicion
2025-10-23 06:00:00+00:00,26.73,13.63,19.5175,0.1,14.417988,22.24,27.38008,13.02002,41883.805,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,13.099999,10.18,0,0,0,0,1,0,0,1,1,11.63439,10,296,43,otoño,transicion
2025-10-24 06:00:00+00:00,25.63,13.28,18.9925,0.0,11.701385,23.24,26.101967,12.77252,41830.453,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,12.349999,9.455,0,0,0,0,1,0,0,1,1,11.619571,10,297,43,otoño,transicion
2025-10-25 06:00:00+00:00,26.98,11.68,19.371666,0.0,8.305396,23.05,28.053127,11.108492,41777.465,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,15.299999,9.33,0,0,0,0,1,0,0,1,1,11.604852,10,298,43,otoño,transicion
2025-10-26 06:00:00+00:00,28.029999,12.43,19.848747,0.0,9.6480665,24.47,27.653124,11.6084385,41724.902,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,15.599998,10.23,0,0,0,0,1,0,0,1,1,11.590251,10,299,43,otoño,transicion
2025-10-27 06:00:00+00:00,29.08,9.18,19.38833,0.0,10.853866,24.63,27.58121,7.1116886,41672.8,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,19.9,9.130001,0,0,0,0,1,0,0,1,1,11.575778,10,300,44,otoño,transicion
2025-10-28 06:00:00+00:00,27.88,9.03,18.84875,0.0,14.275713,24.44,26.569696,6.7062664,41621.22,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,18.849998,8.455,0,0,0,0,1,0,0,1,1,11.56145,10,301,44,otoño,transicion
2025-10-29 06:00:00+00:00,26.08,11.08,18.396666,0.0,18.800308,23.06,25.708559,8.33494,41570.21,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,15.0,8.58,0,0,0,0,1,0,0,1,1,11.547281,10,302,44,otoño,transicion
2025-10-30 06:00:00+00:00,25.23,13.2300005,18.588333,0.0,13.767352,21.47,24.315317,12.253067,41519.816,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,11.999999,9.23,0,0,0,0,1,0,0,1,1,11.533282,10,303,44,otoño,transicion
2025-10-31 06:00:00+00:00,27.63,12.38,19.350832,0.0,16.443174,22.93,27.490303,11.498801,41470.1,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,15.249999,10.004999,0,0,0,0,1,0,0,1,1,11.519473,10,304,44,otoño,transicion
2025-11-01 06:00:00+00:00,27.33,12.4800005,19.582083,0.0,9.688281,22.22,27.298645,12.054867,41421.11,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,14.849999,9.905001,0,0,0,0,1,0,0,1,1,11.505864,11,305,44,otoño,seca
2025-11-02 06:00:00+00:00,27.63,12.03,19.713331,0.0,13.397612,22.11,26.424301,11.185795,41372.906,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,15.599999,9.83,0,0,0,0,1,0,0,1,1,11.492474,11,306,44,otoño,seca
2025-11-03 06:00:00+00:00,24.429998,14.58,18.41125,0.0,12.534257,15.19,23.09725,13.79501,41325.348,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,9.849998,9.504999,0,0,0,0,1,0,0,0,1,11.479263,11,307,45,otoño,seca
2025-11-04 06:00:00+00:00,26.029999,12.93,18.409164,0.0,16.595179,22.44,25.4025,11.668684,41278.027,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,13.099998,9.48,0,0,0,0,1,0,0,1,1,11.466119,11,308,45,otoño,seca
2025-11-05 06:00:00+00:00,25.63,12.7300005,18.719584,0.0,9.3340025,21.2,25.768688,11.55069,41230.98,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,12.899999,9.18,0,0,0,0,1,0,0,1,1,11.45305,11,309,45,otoño,seca
2025-11-06 06:00:00+00:00,26.13,12.68,19.09875,0.0,13.671707,21.72,26.11021,11.9737835,41184.25,Oaxaca,17.0732,-96.7266,Sur_Montañoso,Oaxaca de Juárez,1592.0,9,13.449999,9.404999,0,0,0,0,1,0,0,1,1,11.440069,11,310,45,otoño,seca
